duration,protocol_type,src_bytes,dst_bytes,failed_logins,logged_in,count,srv_count,serror_rate,srv_serror_rate,attack_type
1,0,54,100,3,0,13,8,0.1,0.1,4
4,0,58,221,0,1,7,5,0.0,0.0,5
7,0,76,333,0,0,37,11,0.2337769722556251,0.435075814926946,3
5,0,101,121,0,1,5,7,0.0,0.0,5
1,0,28,49,5,0,9,9,0.1,0.1,4
0,0,179,466,7,0,25,20,0.1,0.1,2
0,0,0,0,0,0,199,146,0.8378686609565004,0.9262956448489557,1
0,0,174,727,5,0,40,12,0.1,0.1,2
5,0,257,3254,0,1,4,3,0.0,0.0,0
0,0,150,559,7,0,20,30,0.1,0.1,2
3,0,78,389,0,0,11,9,0.32567173994776766,0.448925073153183,3
4,0,84,227,0,1,7,7,0.0,0.0,5
10,0,261,2115,0,1,5,1,0.0,0.0,0
0,0,194,505,5,0,33,22,0.1,0.1,2
5,0,371,2909,0,1,1,1,0.0,0.0,0
7,0,414,1909,0,1,3,3,0.0,0.0,0
0,0,195,593,8,0,23,16,0.1,0.1,2
1,0,47,51,6,0,5,5,0.1,0.1,4
0,0,0,0,0,0,207,280,0.9074648561374992,0.7607939572890117,1
0,0,0,0,0,0,141,269,0.859647978583188,0.9446565369794602,1
1,0,42,61,5,0,10,10,0.1,0.1,4
4,0,95,227,0,1,11,10,0.0,0.0,5
5,0,43,234,0,1,8,4,0.0,0.0,5
1,0,49,83,7,0,12,9,0.1,0.1,4
5,0,218,2730,0,1,2,4,0.0,0.0,0
0,0,130,621,10,0,21,20,0.1,0.1,2
1,0,26,64,7,0,11,8,0.1,0.1,4
0,0,200,742,5,0,33,22,0.1,0.1,2
4,0,96,235,0,1,12,4,0.0,0.0,5
0,0,0,0,0,0,194,165,0.9526971764329186,0.8886626368081247,1
4,0,66,375,0,0,26,10,0.26764289506939754,0.4222155106516371,3
4,0,90,245,0,0,36,6,0.29408678886531614,0.20251779450698618,3
6,0,64,281,0,0,16,8,0.391748050117822,0.3337698533661255,3
1,0,25,66,7,0,11,9,0.1,0.1,4
0,0,0,0,0,0,300,212,0.9425493805916312,0.7114370438097111,1
1,0,54,67,7,0,13,6,0.1,0.1,4
0,0,0,0,0,0,155,245,0.8143923812173305,0.8644347683655319,1
7,0,56,258,0,0,22,12,0.2250259351073563,0.35435844899181945,3
2,0,81,147,0,1,10,10,0.0,0.0,5
7,0,83,202,0,0,38,9,0.4144422659147901,0.44849731511740243,3
4,0,88,212,0,0,28,9,0.2394860195155637,0.3863891778064275,3
0,0,160,592,9,0,40,12,0.1,0.1,2
0,0,149,434,8,0,20,30,0.1,0.1,2
0,0,0,0,0,0,201,210,0.8036155798485823,0.9009183763800165,1
7,0,81,273,0,0,35,15,0.4677723715858589,0.38515709836095585,3
0,0,0,0,0,0,175,125,0.8927541501805544,0.8850030585849227,1
0,0,0,0,0,0,150,104,0.970645078114139,0.949445423832202,1
0,0,0,0,0,0,176,125,0.9320177499480367,0.72960561467399,1
0,0,129,592,8,0,19,27,0.1,0.1,2
4,0,58,220,0,0,26,13,0.3976427320913851,0.4270466618358777,3
3,0,102,282,0,0,15,6,0.20763730785985957,0.30745697687474843,3
4,0,89,326,0,0,28,7,0.32129372893454666,0.361296887510014,3
0,0,0,0,0,0,299,220,0.8065118272152735,0.8961113093551183,1
0,0,122,515,10,0,22,13,0.1,0.1,2
0,0,0,0,0,0,266,134,0.8178879743097475,0.7755291421981225,1
1,0,54,86,3,0,7,9,0.1,0.1,4
5,0,290,2008,0,1,2,2,0.0,0.0,0
5,0,52,224,0,0,38,6,0.21662429698141933,0.4088775210360419,3
4,0,308,2387,0,1,5,3,0.0,0.0,0
7,0,55,280,0,0,33,10,0.22094874048889,0.4815772774592082,3
0,0,167,492,6,0,23,18,0.1,0.1,2
0,0,167,415,8,0,17,25,0.1,0.1,2
0,0,0,0,0,0,227,163,0.9148614890219064,0.8407297883157481,1
5,0,80,180,0,1,8,4,0.0,0.0,5
4,0,309,2693,0,1,4,1,0.0,0.0,0
0,0,0,0,0,0,257,118,0.9556234084340057,0.9213391410171432,1
3,0,87,347,0,0,21,14,0.47398712907511537,0.20752212360616973,3
3,0,76,228,0,0,30,10,0.35307447498332867,0.38954226668027303,3
3,0,55,281,0,1,9,4,0.0,0.0,5
0,0,128,614,9,0,22,27,0.1,0.1,2
4,0,99,374,0,0,18,7,0.4707620465319417,0.499758749750202,3
5,0,108,271,0,0,25,5,0.4378244824455734,0.39130594080326425,3
3,0,99,210,0,1,12,4,0.0,0.0,5
4,0,397,2547,0,1,4,1,0.0,0.0,0
0,0,158,764,8,0,33,22,0.1,0.1,2
3,0,417,2340,0,1,4,2,0.0,0.0,0
2,0,77,169,0,1,12,8,0.0,0.0,5
1,0,37,115,3,0,6,8,0.1,0.1,4
7,0,68,334,0,0,15,9,0.2515744732044331,0.3924073573225031,3
6,0,395,3135,0,1,1,4,0.0,0.0,0
1,0,47,78,4,0,15,7,0.1,0.1,4
1,0,28,82,8,0,11,8,0.1,0.1,4
3,0,261,3521,0,1,5,2,0.0,0.0,0
1,0,38,115,7,0,11,5,0.1,0.1,4
0,0,167,522,6,0,17,18,0.1,0.1,2
4,0,378,2448,0,1,5,2,0.0,0.0,0
0,0,0,0,0,0,261,216,0.8078148435093437,0.7677756209836056,1
0,0,179,703,7,0,19,16,0.1,0.1,2
4,0,87,125,0,1,9,10,0.0,0.0,5
3,0,117,396,0,0,32,12,0.3481463783911972,0.23210275800161095,3
3,0,494,2397,0,1,2,4,0.0,0.0,0
0,0,0,0,0,0,125,234,0.9715721309514376,0.7118911523135303,1
0,0,193,585,6,0,17,19,0.1,0.1,2
0,0,0,0,0,0,132,141,0.829468337670408,0.7140923003314024,1
5,0,88,191,0,1,10,7,0.0,0.0,5
0,0,0,0,0,0,241,268,0.9773650604985141,0.7737427300467303,1
0,0,0,0,0,0,198,224,0.8895406914016198,0.7530653025744181,1
0,0,101,638,10,0,15,17,0.1,0.1,2
5,0,60,337,0,0,26,10,0.4886027589975111,0.35198998143062515,3
0,0,127,571,10,0,20,11,0.1,0.1,2
0,0,0,0,0,0,174,206,0.9379340081512237,0.7871816122230955,1
0,0,127,621,6,0,22,23,0.1,0.1,2
0,0,0,0,0,0,207,199,0.9605691853936298,0.7279084116671999,1
1,0,55,76,3,0,8,8,0.1,0.1,4
0,0,109,547,5,0,20,19,0.1,0.1,2
0,0,0,0,0,0,150,225,0.8371698845730421,0.8689905818308696,1
4,0,47,223,0,1,4,10,0.0,0.0,5
1,0,24,108,7,0,10,8,0.1,0.1,4
1,0,54,53,6,0,11,7,0.1,0.1,4
7,0,63,268,0,0,39,5,0.383109129557933,0.2562337291850171,3
4,0,45,209,0,1,12,5,0.0,0.0,5
3,0,88,175,0,1,4,10,0.0,0.0,5
0,0,183,693,6,0,16,10,0.1,0.1,2
0,0,0,0,0,0,146,150,0.804412989883233,0.8731528150661948,1
1,0,34,95,4,0,15,10,0.1,0.1,4
1,0,29,87,3,0,10,10,0.1,0.1,4
8,0,233,3095,0,1,3,5,0.0,0.0,0
0,0,170,427,6,0,30,12,0.1,0.1,2
4,0,344,2476,0,1,1,4,0.0,0.0,0
1,0,42,109,3,0,15,10,0.1,0.1,4
7,0,64,209,0,0,24,14,0.39541358431259865,0.27042240497722114,3
5,0,285,1983,0,1,3,5,0.0,0.0,0
10,0,264,1714,0,1,4,2,0.0,0.0,0
0,0,0,0,0,0,243,111,0.985349903479247,0.8180307745606402,1
5,0,59,225,0,1,7,7,0.0,0.0,5
0,0,0,0,0,0,264,201,0.8638020110700441,0.8797619373093516,1
4,0,73,226,0,1,12,7,0.0,0.0,5
0,0,0,0,0,0,184,194,0.8651931605819217,0.8253489926720479,1
0,0,184,701,8,0,27,24,0.1,0.1,2
0,0,100,744,6,0,32,25,0.1,0.1,2
1,0,46,52,5,0,8,5,0.1,0.1,4
6,0,333,1804,0,1,5,4,0.0,0.0,0
3,0,241,3499,0,1,2,2,0.0,0.0,0
5,0,94,365,0,0,18,10,0.3305203227206237,0.4158437538688428,3
3,0,113,200,0,0,10,12,0.37069331775881453,0.444674202951146,3
1,0,52,107,8,0,5,6,0.1,0.1,4
0,0,0,0,0,0,233,258,0.8698429172628859,0.793360361751223,1
3,0,93,275,0,1,4,5,0.0,0.0,5
5,0,62,345,0,0,12,12,0.3201910092087486,0.2886773224733439,3
4,0,67,166,0,1,12,5,0.0,0.0,5
2,0,105,220,0,1,9,7,0.0,0.0,5
0,0,0,0,0,0,229,258,0.9595269628254138,0.9235896055345997,1
5,0,328,1777,0,1,2,2,0.0,0.0,0
0,0,0,0,0,0,245,272,0.9350745289369773,0.9316799847568318,1
0,0,121,521,6,0,40,17,0.1,0.1,2
5,0,428,3057,0,1,4,5,0.0,0.0,0
0,0,164,562,6,0,17,30,0.1,0.1,2
7,0,278,2314,0,1,5,1,0.0,0.0,0
7,0,344,1558,0,1,3,4,0.0,0.0,0
0,0,160,688,10,0,28,17,0.1,0.1,2
3,0,99,158,0,1,11,10,0.0,0.0,5
7,0,81,217,0,0,27,13,0.2632607992981199,0.384321996498142,3
1,0,45,118,3,0,11,7,0.1,0.1,4
2,0,97,295,0,1,12,9,0.0,0.0,5
5,0,352,2292,0,1,3,4,0.0,0.0,0
7,0,257,2454,0,1,4,3,0.0,0.0,0
1,0,43,89,3,0,11,7,0.1,0.1,4
1,0,32,87,5,0,5,8,0.1,0.1,4
0,0,167,473,9,0,39,20,0.1,0.1,2
0,0,0,0,0,0,293,269,0.8058078254298434,0.8608032977642214,1
7,0,116,323,0,0,13,8,0.3521129804852554,0.2260989948778042,3
0,0,0,0,0,0,189,257,0.8377170067093807,0.7351572273572154,1
5,0,69,252,0,0,37,8,0.397022907742135,0.2681924604247163,3
0,0,0,0,0,0,175,150,0.8007731991588198,0.9048950910640992,1
2,0,52,152,0,1,5,7,0.0,0.0,5
7,0,98,295,0,0,24,10,0.3924520372683174,0.42767883734990453,3
2,0,110,186,0,1,7,4,0.0,0.0,5
4,0,315,2957,0,1,1,1,0.0,0.0,0
6,0,102,221,0,0,13,14,0.37272169361709107,0.386868644754054,3
0,0,172,528,6,0,36,14,0.1,0.1,2
5,0,104,157,0,1,5,8,0.0,0.0,5
0,0,127,541,8,0,27,24,0.1,0.1,2
5,0,217,2263,0,1,1,2,0.0,0.0,0
0,0,0,0,0,0,148,203,0.8528096603182636,0.7770252190772295,1
0,0,132,493,6,0,34,22,0.1,0.1,2
0,0,0,0,0,0,199,184,0.8853407845411857,0.9389783952880415,1
0,0,179,611,6,0,37,24,0.1,0.1,2
0,0,127,657,5,0,20,19,0.1,0.1,2
10,0,277,2527,0,1,5,2,0.0,0.0,0
4,0,98,202,0,1,11,10,0.0,0.0,5
1,0,33,112,3,0,6,8,0.1,0.1,4
0,0,185,489,5,0,32,11,0.1,0.1,2
0,0,0,0,0,0,256,177,0.9147250546376968,0.8124020939834573,1
5,0,98,330,0,0,27,15,0.3668004430921089,0.2633967387362174,3
3,0,86,310,0,0,32,10,0.3527030060635008,0.2307628304704375,3
6,0,79,297,0,0,31,7,0.4261501496546471,0.25733090525397256,3
3,0,56,213,0,0,16,14,0.27577307585690036,0.3376768053484528,3
0,0,158,562,6,0,18,16,0.1,0.1,2
3,0,88,239,0,0,24,10,0.2892297235348414,0.4464013434465117,3
9,0,352,3164,0,1,3,5,0.0,0.0,0
0,0,0,0,0,0,255,199,0.9767030091329159,0.867499527733151,1
3,0,106,355,0,0,26,11,0.3929334902018705,0.33329039434459407,3
1,0,55,107,8,0,9,7,0.1,0.1,4
0,0,0,0,0,0,231,160,0.942028954127849,0.7449330345679619,1
1,0,27,104,3,0,14,10,0.1,0.1,4
1,0,51,89,6,0,11,9,0.1,0.1,4
0,0,190,475,9,0,30,13,0.1,0.1,2
0,0,0,0,0,0,199,245,0.9613996243201686,0.788387494194671,1
1,0,27,66,3,0,7,8,0.1,0.1,4
1,0,60,78,7,0,9,10,0.1,0.1,4
0,0,103,443,10,0,39,24,0.1,0.1,2
0,0,115,497,9,0,25,22,0.1,0.1,2
0,0,0,0,0,0,192,250,0.8504158227174908,0.8578264706823715,1
4,0,67,258,0,0,14,15,0.43386665723859474,0.3950697976859998,3
6,0,61,351,0,0,17,5,0.4686019148031937,0.48646017274829795,3
9,0,275,2440,0,1,2,2,0.0,0.0,0
8,0,349,2114,0,1,5,1,0.0,0.0,0
0,0,0,0,0,0,122,157,0.8654801789948998,0.9329756653737885,1
0,0,0,0,0,0,286,242,0.8582091959652252,0.8105573030569613,1
0,0,135,583,7,0,16,28,0.1,0.1,2
1,0,25,61,4,0,5,5,0.1,0.1,4
7,0,73,358,0,0,22,5,0.41579683239946275,0.4859453422071854,3
0,0,0,0,0,0,229,251,0.9699606534888803,0.8301504027304721,1
2,0,108,174,0,1,12,7,0.0,0.0,5
7,0,81,288,0,0,20,13,0.2147835217643366,0.4841922893440846,3
0,0,0,0,0,0,176,246,0.9616222841410701,0.9193652972588406,1
0,0,172,412,9,0,34,26,0.1,0.1,2
1,0,40,110,3,0,11,9,0.1,0.1,4
0,0,121,512,10,0,29,10,0.1,0.1,2
1,0,37,76,5,0,5,7,0.1,0.1,4
0,0,127,554,6,0,37,30,0.1,0.1,2
9,0,457,3853,0,1,4,1,0.0,0.0,0
6,0,239,1533,0,1,1,2,0.0,0.0,0
0,0,0,0,0,0,160,216,0.846256748816857,0.8303809224699172,1
0,0,0,0,0,0,206,179,0.874318545346293,0.7189166228823474,1
0,0,0,0,0,0,276,229,0.8547356818765214,0.7540304200758322,1
8,0,256,3336,0,1,4,4,0.0,0.0,0
8,0,232,3133,0,1,5,2,0.0,0.0,0
2,0,119,120,0,1,6,10,0.0,0.0,5
0,0,151,427,8,0,27,13,0.1,0.1,2
7,0,321,3954,0,1,1,5,0.0,0.0,0
5,0,105,245,0,1,8,7,0.0,0.0,5
5,0,62,275,0,1,12,4,0.0,0.0,5
0,0,0,0,0,0,234,165,0.988129119567259,0.7383565580851467,1
0,0,167,695,9,0,32,22,0.1,0.1,2
2,0,120,264,0,1,10,10,0.0,0.0,5
1,0,57,100,7,0,14,9,0.1,0.1,4
1,0,35,112,7,0,14,8,0.1,0.1,4
10,0,411,1997,0,1,1,2,0.0,0.0,0
1,0,43,116,3,0,14,10,0.1,0.1,4
1,0,20,42,3,0,5,6,0.1,0.1,4
0,0,116,605,6,0,35,20,0.1,0.1,2
1,0,53,72,6,0,7,7,0.1,0.1,4
5,0,215,3668,0,1,3,4,0.0,0.0,0
0,0,0,0,0,0,298,218,0.8111644029146404,0.7942893639547828,1
4,0,70,244,0,0,21,8,0.34913981547949163,0.32059419109810783,3
0,0,172,616,6,0,29,24,0.1,0.1,2
1,0,22,102,4,0,5,10,0.1,0.1,4
9,0,361,1644,0,1,4,1,0.0,0.0,0
4,0,63,218,0,0,36,9,0.45043323563282556,0.4565114584801648,3
0,0,108,525,6,0,17,29,0.1,0.1,2
7,0,100,212,0,0,32,15,0.31736628209435214,0.2875550076345658,3
2,0,68,261,0,1,6,4,0.0,0.0,5
5,0,66,379,0,0,38,6,0.3149348282377794,0.2857240285018604,3
6,0,80,255,0,0,15,8,0.2750479680198658,0.32233218839457445,3
0,0,0,0,0,0,202,160,0.9208443775271572,0.8403690372711616,1
4,0,87,392,0,0,25,13,0.27458918073625405,0.482153743699013,3
2,0,53,165,0,1,11,10,0.0,0.0,5
0,0,166,520,10,0,24,26,0.1,0.1,2
6,0,108,233,0,0,33,7,0.31354015004629215,0.411503350541085,3
0,0,0,0,0,0,247,240,0.9711463156414504,0.7979568629921527,1
1,0,53,43,8,0,5,9,0.1,0.1,4
1,0,24,55,7,0,14,5,0.1,0.1,4
7,0,120,270,0,0,33,11,0.38449812796345806,0.23878738934201332,3
1,0,23,117,6,0,11,9,0.1,0.1,4
2,0,84,260,0,1,8,6,0.0,0.0,5
1,0,35,40,6,0,5,8,0.1,0.1,4
7,0,81,278,0,0,40,5,0.31047478353135083,0.22683346654336625,3
3,0,55,199,0,1,6,7,0.0,0.0,5
8,0,283,2234,0,1,1,4,0.0,0.0,0
1,0,28,103,4,0,6,10,0.1,0.1,4
1,0,29,56,4,0,7,7,0.1,0.1,4
7,0,91,340,0,0,28,15,0.24455413622905864,0.4994258470739428,3
5,0,322,1512,0,1,5,3,0.0,0.0,0
0,0,0,0,0,0,258,140,0.9332229609775698,0.8641770447387954,1
0,0,0,0,0,0,194,118,0.8712194848545494,0.7722851455369724,1
0,0,0,0,0,0,246,159,0.8319870338075117,0.9439863104682223,1
1,0,52,98,3,0,11,7,0.1,0.1,4
5,0,77,226,0,1,7,7,0.0,0.0,5
0,0,154,477,5,0,20,28,0.1,0.1,2
0,0,0,0,0,0,214,163,0.974780913156002,0.8737690650283172,1
6,0,67,212,0,0,38,11,0.40222974220271646,0.2300310491951826,3
7,0,500,3525,0,1,1,2,0.0,0.0,0
5,0,86,219,0,1,6,5,0.0,0.0,5
5,0,90,281,0,0,14,8,0.47651938078954753,0.3389448271692047,3
4,0,63,347,0,0,26,8,0.20369030776066666,0.24996599768597996,3
1,0,34,103,7,0,5,9,0.1,0.1,4
7,0,71,208,0,0,40,15,0.34975166469154084,0.23919951292317618,3
1,0,46,67,6,0,11,6,0.1,0.1,4
4,0,95,206,0,0,15,6,0.24429412330372005,0.4759947968328428,3
1,0,29,113,5,0,8,6,0.1,0.1,4
0,0,133,604,7,0,26,17,0.1,0.1,2
5,0,113,300,0,1,5,7,0.0,0.0,5
0,0,0,0,0,0,280,199,0.9690807576256744,0.7430924433003856,1
6,0,260,3314,0,1,4,3,0.0,0.0,0
1,0,31,55,4,0,7,10,0.1,0.1,4
3,0,73,161,0,1,6,8,0.0,0.0,5
8,0,420,3569,0,1,4,3,0.0,0.0,0
3,0,410,2436,0,1,5,5,0.0,0.0,0
0,0,0,0,0,0,132,271,0.8445300128222591,0.7393668062661719,1
0,0,159,435,6,0,34,20,0.1,0.1,2
0,0,0,0,0,0,227,279,0.9297721615501435,0.7851699388462471,1
2,0,103,272,0,1,11,10,0.0,0.0,5
1,0,41,59,7,0,10,8,0.1,0.1,4
0,0,191,586,9,0,15,30,0.1,0.1,2
0,0,0,0,0,0,217,115,0.910398273810295,0.7022351605894965,1
0,0,138,538,6,0,35,14,0.1,0.1,2
7,0,72,310,0,0,30,7,0.4393761048830127,0.35357661631143766,3
1,0,48,84,8,0,11,10,0.1,0.1,4
0,0,0,0,0,0,199,280,0.9843553104166507,0.8244185316000091,1
5,0,68,130,0,1,5,4,0.0,0.0,5
6,0,289,1721,0,1,3,2,0.0,0.0,0
9,0,448,1562,0,1,3,5,0.0,0.0,0
4,0,250,2046,0,1,5,3,0.0,0.0,0
6,0,118,228,0,0,12,11,0.47676127899901793,0.2860321468318776,3
0,0,0,0,0,0,231,224,0.9406833645964587,0.8586977874310018,1
1,0,25,99,8,0,5,10,0.1,0.1,4
0,0,196,535,7,0,21,16,0.1,0.1,2
0,0,0,0,0,0,244,154,0.9738482221892806,0.8900465025986803,1
1,0,55,84,8,0,14,8,0.1,0.1,4
3,0,68,348,0,0,40,14,0.30268028526562823,0.3269437743119046,3
0,0,0,0,0,0,247,278,0.8620518813937913,0.8387621475986919,1
0,0,0,0,0,0,263,144,0.9629601692595218,0.8642311444676042,1
0,0,160,650,6,0,39,30,0.1,0.1,2
5,0,415,3761,0,1,4,5,0.0,0.0,0
1,0,27,44,8,0,11,10,0.1,0.1,4
5,0,98,210,0,0,10,5,0.480583259931188,0.44142701741153456,3
1,0,44,100,4,0,9,8,0.1,0.1,4
6,0,92,269,0,0,19,12,0.22917052644474256,0.239008457926541,3
0,0,137,632,7,0,29,12,0.1,0.1,2
4,0,348,3645,0,1,2,3,0.0,0.0,0
0,0,175,669,6,0,27,25,0.1,0.1,2
0,0,114,629,5,0,26,24,0.1,0.1,2
5,0,117,226,0,0,30,12,0.29233287456782486,0.48598295868802055,3
3,0,66,230,0,1,12,8,0.0,0.0,5
1,0,24,69,3,0,7,5,0.1,0.1,4
5,0,412,2037,0,1,2,2,0.0,0.0,0
0,0,0,0,0,0,160,279,0.9473009421142873,0.9312295762012639,1
6,0,109,246,0,0,24,7,0.344407247537306,0.43208218676684795,3
3,0,117,284,0,1,8,9,0.0,0.0,5
0,0,170,640,6,0,28,15,0.1,0.1,2
0,0,0,0,0,0,170,133,0.8073163583802149,0.7511473095486161,1
1,0,50,111,5,0,14,10,0.1,0.1,4
0,0,136,582,6,0,25,27,0.1,0.1,2
3,0,295,2347,0,1,4,1,0.0,0.0,0
7,0,71,348,0,0,32,14,0.2608363599356867,0.2894201150579649,3
7,0,114,315,0,0,24,8,0.2444776075862568,0.36707660392943176,3
3,0,278,1777,0,1,5,2,0.0,0.0,0
0,0,0,0,0,0,157,258,0.801244062589009,0.9218723813166679,1
1,0,55,45,5,0,15,9,0.1,0.1,4
1,0,22,111,7,0,11,5,0.1,0.1,4
2,0,107,226,0,1,5,5,0.0,0.0,5
3,0,102,183,0,1,6,5,0.0,0.0,5
0,0,108,451,9,0,40,10,0.1,0.1,2
3,0,112,243,0,1,4,5,0.0,0.0,5
3,0,107,141,0,1,7,7,0.0,0.0,5
1,0,38,53,6,0,11,10,0.1,0.1,4
3,0,88,184,0,1,7,8,0.0,0.0,5
0,0,0,0,0,0,141,153,0.9126633158491079,0.7237661798273397,1
0,0,152,669,10,0,38,19,0.1,0.1,2
1,0,26,112,3,0,8,10,0.1,0.1,4
1,0,35,56,7,0,13,9,0.1,0.1,4
0,0,184,653,8,0,21,24,0.1,0.1,2
4,0,49,264,0,1,6,4,0.0,0.0,5
2,0,103,253,0,1,9,6,0.0,0.0,5
1,0,29,49,3,0,13,6,0.1,0.1,4
7,0,108,219,0,0,27,6,0.435277210565297,0.2608730538561695,3
9,0,255,3093,0,1,4,5,0.0,0.0,0
7,0,50,321,0,0,26,12,0.20363133402045572,0.28231398361746346,3
5,0,308,3123,0,1,5,4,0.0,0.0,0
4,0,66,312,0,0,14,12,0.4358618214431275,0.26811148368398985,3
0,0,0,0,0,0,228,185,0.9854432813191341,0.8899400925020656,1
4,0,41,164,0,1,12,10,0.0,0.0,5
0,0,0,0,0,0,285,237,0.9891185542289677,0.7365266295907582,1
0,0,178,753,5,0,36,30,0.1,0.1,2
3,0,53,373,0,0,26,5,0.4646433173810491,0.3454204674653617,3
0,0,152,649,10,0,32,25,0.1,0.1,2
0,0,196,447,5,0,18,17,0.1,0.1,2
0,0,177,793,9,0,23,21,0.1,0.1,2
6,0,108,338,0,0,31,11,0.26220441416952617,0.4216841039158816,3
5,0,83,300,0,1,6,8,0.0,0.0,5
5,0,74,317,0,0,38,9,0.25101166356660165,0.4234711320264659,3
6,0,79,311,0,0,37,6,0.22801100534965163,0.23876062152233438,3
0,0,0,0,0,0,145,259,0.9262532581958597,0.7884634144463596,1
4,0,91,285,0,1,11,8,0.0,0.0,5
10,0,488,2371,0,1,2,4,0.0,0.0,0
1,0,55,117,8,0,13,9,0.1,0.1,4
5,0,480,2914,0,1,2,1,0.0,0.0,0
5,0,64,291,0,1,7,4,0.0,0.0,5
9,0,346,3459,0,1,2,1,0.0,0.0,0
4,0,41,281,0,1,12,9,0.0,0.0,5
0,0,106,795,9,0,24,26,0.1,0.1,2
7,0,60,209,0,0,20,9,0.29835671250511525,0.21232774512828295,3
1,0,47,78,8,0,7,9,0.1,0.1,4
6,0,204,3314,0,1,2,2,0.0,0.0,0
0,0,0,0,0,0,143,113,0.951290225970514,0.7827595531825622,1
0,0,0,0,0,0,214,136,0.9423559590012406,0.815662545350283,1
4,0,91,238,0,1,10,8,0.0,0.0,5
0,0,0,0,0,0,227,195,0.9772277498174079,0.9181651533319499,1
5,0,283,2799,0,1,4,3,0.0,0.0,0
0,0,0,0,0,0,185,276,0.9014034234457605,0.8369629569105158,1
6,0,79,234,0,0,40,9,0.21938957331406872,0.3798544715111154,3
1,0,32,65,4,0,6,6,0.1,0.1,4
1,0,54,43,5,0,13,6,0.1,0.1,4
0,0,123,554,6,0,18,30,0.1,0.1,2
0,0,149,472,7,0,20,22,0.1,0.1,2
0,0,127,695,6,0,34,16,0.1,0.1,2
4,0,56,127,0,1,6,8,0.0,0.0,5
0,0,133,492,10,0,17,15,0.1,0.1,2
4,0,67,209,0,0,35,10,0.3739276071600067,0.4385656904958367,3
3,0,88,248,0,1,4,10,0.0,0.0,5
1,0,56,42,7,0,10,10,0.1,0.1,4
6,0,51,393,0,0,10,10,0.22112140276446013,0.23632161733743656,3
3,0,45,186,0,1,5,7,0.0,0.0,5
0,0,0,0,0,0,245,244,0.9165871640989045,0.8937568910020088,1
3,0,76,174,0,1,8,9,0.0,0.0,5
5,0,474,2140,0,1,2,2,0.0,0.0,0
4,0,96,205,0,0,35,9,0.21709392486325035,0.4737564754301362,3
0,0,167,626,6,0,36,19,0.1,0.1,2
1,0,31,93,7,0,6,10,0.1,0.1,4
5,0,67,366,0,0,15,15,0.40402416930305096,0.333263775062795,3
5,0,59,134,0,1,6,7,0.0,0.0,5
1,0,26,113,3,0,13,5,0.1,0.1,4
1,0,29,72,4,0,9,8,0.1,0.1,4
9,0,421,3596,0,1,2,5,0.0,0.0,0
0,0,109,781,8,0,20,28,0.1,0.1,2
3,0,65,221,0,1,9,10,0.0,0.0,5
0,0,110,631,7,0,16,13,0.1,0.1,2
0,0,0,0,0,0,166,211,0.8658822335187913,0.7615197504336597,1
0,0,0,0,0,0,164,230,0.8082789656595881,0.7871805252574021,1
0,0,104,555,9,0,23,21,0.1,0.1,2
3,0,97,204,0,1,4,10,0.0,0.0,5
0,0,167,716,5,0,38,22,0.1,0.1,2
6,0,440,2202,0,1,1,2,0.0,0.0,0
0,0,189,522,5,0,20,12,0.1,0.1,2
1,0,58,84,6,0,12,10,0.1,0.1,4
0,0,0,0,0,0,132,226,0.8172599000390623,0.8403446104696585,1
7,0,432,1720,0,1,1,4,0.0,0.0,0
3,0,434,1914,0,1,2,5,0.0,0.0,0
10,0,206,1721,0,1,1,5,0.0,0.0,0
7,0,250,2304,0,1,3,3,0.0,0.0,0
1,0,36,92,6,0,15,5,0.1,0.1,4
0,0,0,0,0,0,209,203,0.9220768593631826,0.8074697405606635,1
3,0,114,204,0,0,10,7,0.46350666467263585,0.4690340005400193,3
6,0,108,259,0,0,38,11,0.3408135506541149,0.23464851836943135,3
5,0,280,3386,0,1,2,4,0.0,0.0,0
6,0,64,340,0,0,37,12,0.34290699174653494,0.2612543872884516,3
7,0,488,3138,0,1,3,2,0.0,0.0,0
3,0,119,236,0,1,12,6,0.0,0.0,5
3,0,107,338,0,0,31,9,0.39278867868136275,0.21480992096751836,3
5,0,103,248,0,0,35,8,0.35059218188860874,0.39857076496120064,3
1,0,49,87,8,0,14,5,0.1,0.1,4
3,0,83,279,0,0,23,10,0.40625335421479325,0.2288663944946433,3
1,0,51,107,4,0,5,6,0.1,0.1,4
6,0,65,342,0,0,33,5,0.3220798745319776,0.2716433496075955,3
3,0,66,237,0,1,4,6,0.0,0.0,5
0,0,0,0,0,0,200,165,0.8234162308918377,0.8716254698564685,1
5,0,287,3903,0,1,2,3,0.0,0.0,0
7,0,417,3700,0,1,5,4,0.0,0.0,0
1,0,55,119,4,0,9,5,0.1,0.1,4
1,0,36,47,7,0,9,7,0.1,0.1,4
6,0,108,267,0,0,34,9,0.32180238270941086,0.43976855729969827,3
0,0,0,0,0,0,125,183,0.9657354251275392,0.8245511658434468,1
1,0,27,51,8,0,15,7,0.1,0.1,4
1,0,53,116,5,0,15,10,0.1,0.1,4
1,0,43,62,6,0,12,8,0.1,0.1,4
0,0,0,0,0,0,250,115,0.8526009609098639,0.9178420301021682,1
4,0,350,2127,0,1,4,2,0.0,0.0,0
5,0,67,292,0,0,10,9,0.27738678693726854,0.26213594781615335,3
